A383800,LX홀딩스,KOSPI,"6,560",20,0.31%,"6,540","6,570","6,510","1,767","11,573,590",N
A051370,인터플렉스,KOSDAQ,"8,260",90,1.08%,"8,400","8,400","8,250","1,368","11,313,540",N
A108670,LX하우시스,KOSPI,"29,100",50,0.17%,"29,100","29,150","29,000",355,"10,320,500",N
A000390,삼화페인트,KOSPI,"5,980",0,0%,"5,980","6,030","5,960","1,727","10,304,100",N
A039560,다산네트웍스,KOSDAQ,"2,750",10,0.36%,"2,760","2,780","2,715","3,604","9,880,650",N
A210980,SK디앤디,KOSPI,"8,940",10,0.11%,"8,990","9,020","8,890","1,077","9,647,200",N
A052260,현대바이오랜드,KOSDAQ,"4,270",55,1.27%,"4,320","4,325","4,265","2,180","9,363,200",N
A036560,KZ정밀,KOSDAQ,"11,920",30,0.25%,"12,000","12,000","11,700",770,"9,145,750",N
A123860,아나패스,KOSDAQ,"19,410",70,0.36%,"19,520","19,600","19,350",415,"8,069,540",N
A125210,아모그린텍,KOSDAQ,"5,680",40,0.70%,"5,610","5,800","5,610","1,417","8,056,405",N
A181710,NHN,KOSPI,"21,900",100,0.45%,"22,000","22,100","21,850",339,"7,458,500",N
A089970,브이엠,KOSDAQ,"11,760",140,1.18%,"11,880","11,880","11,740",621,"7,323,300",N
A004360,세방,KOSPI,"11,350",120,1.05%,"11,320","11,460","11,320",642,"7,321,540",N
A417010,나노팀,KOSDAQ,"6,200",70,1.12%,"6,270","6,270","6,180","1,177","7,310,640",N
A045970,코아시아,KOSDAQ,"3,090",15,0.49%,"3,020","3,135","3,020","2,329","7,227,985",N
A000640,동아쏘시오홀딩스,KOSPI,"100,000",100,0.10%,"99,000","100,300","99,000",70,"6,977,300",N
A002840,미원상사,KOSPI,"190,000",800,0.42%,"193,700","193,700","190,000",34,"6,523,900",N
A007700,F&F홀딩스,KOSPI,"12,400",140,1.12%,"11,100","12,870","11,100",520,"6,509,770",N
A084010,대한제강,KOSPI,"15,470",20,0.13%,"15,440","15,540","15,310",416,"6,447,140",N
A146320,비씨엔씨,KOSDAQ,"8,250",30,0.36%,"8,350","8,390","8,250",743,"6,141,250",N
A032300,한국파마,KOSDAQ,"14,210",160,1.11%,"14,370","14,390","14,130",322,"4,592,140",N
A377740,바이오노트,KOSPI,"4,550",30,0.66%,"4,520","4,565","4,520","1,007","4,579,755",N
A418470,밀리의서재,KOSDAQ,"12,540",10,0.08%,"12,970","12,970","12,450",344,"4,322,080",N
A035080,그래디언트,KOSDAQ,"13,580",130,0.97%,"13,350","13,580","13,350",301,"4,039,010",N
A060590,씨티씨바이오,KOSDAQ,"6,890",0,0%,"6,890","6,900","6,810",457,"3,119,760",N
A035150,백산,KOSPI,"14,170",110,0.77%,"14,230","14,230","14,110",212,"3,005,080",N
A057050,현대홈쇼핑,KOSPI,"49,500",700,1.43%,"49,200","49,650","48,750",55,"2,693,700",N
A273640,와이엠텍,KOSDAQ,"9,830",30,0.31%,"9,800","9,840","9,780",257,"2,520,130",N
A336680,탑런토탈솔루션,KOSDAQ,"8,390",10,0.12%,"8,320","8,400","8,260",265,"2,214,280",N
A016450,한세예스24홀딩스,KOSPI,"3,730",30,0.80%,"3,730","3,750","3,720",575,"2,142,850",N
A371950,풍원정밀,KOSDAQ,"12,110",20,0.16%,"12,600","12,600","12,020",172,"2,095,230",N
A003070,코오롱글로벌,KOSPI,"8,680",30,0.35%,"8,570","8,680","8,550",199,"1,709,490",N
A046210,HLB파나진,KOSDAQ,"1,961",10,0.51%,"1,971","1,992","1,961",259,"510,599",N
A298000,효성화학,KOSPI,0,0,0%,0,0,0,0,0,Y
A003620,KG모빌리티,KOSPI,0,0,0%,0,0,0,0,0,Y
